id	title1	title2	title3	hint1	hint2	hint3	explain
186	마태복음 23장 5절~7절	요한복음 3장 1절~2절	요한복음 1장 38절	5) 그들의 모든 행위를 사람에게 보이고자 하나니 곧 그 경문 띠를 넓게 하며 옷술을 길게 하고\n\n6) 잔치의 윗자리와 회당의 높은 자리와\n\n7) 시장에서 문안 받는 것과 사람에게 랍비라 칭함을 받는 것을 좋아하느니라	1) 그런데 바리새인 중에 니고데모라 하는 사람이 있으니 유대인의 지도자라\n\n2) 그가 밤에 예수께 와서 이르되 랍비여 우리가 당신은 하나님께로부터 오신 선생인 줄 아나이다 하나님이 함께 하시지 아니하시면 당신이 행하시는 이 표적을 아무도 할 수 없음이니이다	38) 예수께서 돌이켜 그 따르는 것을 보시고 물어 이르시되 무엇을 구하느냐 이르되 랍비여 어디 계시오니이까 하니 （랍비는 번역하면 선생이라）	○○는 “선생” 혹은 “나의 주”라는 뜻으로 세례요한(요3:26)과 유대의 지도자(요3:2)들과 예수 그리스도(요1:38,49, 3:2,6:25, 막10:51)에게 사용되었다. 바리새인과 서기관들은 ○○으로 불리우는 것을 좋아했고(마23:7), 예수님을 배신할 때, 가장한 표현(막14:46, 마26:49)으로 쓰였다.
187	시편 86편 3절~5절	베드로전서 2장 2절~3절	시편 136편 1절	3) 주여 내게 은혜를 베푸소서 내가 종일 주께 부르짖나이다\n\n4) 주여 내 영혼이 주를 우러러보오니 주여 내 영혼을 기쁘게 하소서\n\n5) 주는 선하사 사죄하기를 즐거워하시며 주께 부르짖는 자에게 인자함이 후하심이니이다	2) 갓난 아기들 같이 순전하고 신령한 젖을 사모하라 이는 그로 말미암아 너희로 구원에 이르도록 자라게 하려 함이라\n\n3) 너희가 주의 인자하심을 맛보았으면 그리하라	1) 여호와께 감사하라 그는 선하시며 그 인자하심이 영원함이로다	○○○이란, 주로 ○○하심으로 표현되며, 어질고 자애롭다는 뜻이다. 주님의 ○○○에 대한 신자의 태도는 1) 의뢰함(시13:5), 2) 기뻐하고 즐거워함(시31:7), 3) 바람(시33:18, 52:8), 4) 찬송함(시59:16, 89:1), 5) 깨달음(시107:43), 6) 본받음(엡4:32, 벧전2:3) 등이다.
201	사도행전 4장 10절~12절	마가복음 16장 14절~15절	전도서 3장 1절	10) 너희와 모든 이스라엘 백성들은 알라 너희가 십자가에 못 박고 하나님이 죽은 자 가운데서 살리신 나사렛 예수 그리스도의 이름으로 이 사람이 건강하게 되어 너희 앞에 섰느니라\n\n11) 이 예수는 너희 건축자들의 버린 돌로서 집 모퉁이의 머릿돌이 되었느니라\n\n12) 다른 이로써는 구원을 받을 수 없나니 천하 사람 중에 구원을 받을 만한 다른 이름을 우리에게 주신 일이 없음이라 하였더라	14) 그 후에 열한 제자가 음식 먹을 때에 예수께서 그들에게 나타나사 그들의 믿음 없는 것과 마음이 완악한 것을 꾸짖으시니 이는 자기가 살아난 것을 본 자들의 말을 믿지 아니함일러라\n\n15) 또 이르시되 너희는 온 천하에 다니며 만민에게 복음을 전파하라	1) 범사에 기한이 있고 천하 만사가 다 때가 있나니	○○란 하늘 아래 온 세상을 말한다. ○○와 관련된 성경의 진리는 1) 범사에 기한이 있음(전3:1), 2) 여호와께서 ○○의 왕이 되심(슥14:9), 3) ○○ 모든 것이 하나님의 것임(욥41:11), 4) ○○에 예수밖에는 구원을 얻을만한 이름이 없음(행4:12), 5) 하나님께서 ○○를 공의로 심판하실 날을 작정하심(행17:31) 등이다.
189	사도행전 19장 22절~24절	출애굽기 31장 2절~4절	사사기 17장 4절	22) 자기를 돕는 사람 중에서 디모데와 에라스도 두 사람을 마게도냐로 보내고 자기는 아시아에 얼마 동안 더 있으니라\n\n23) 그 때쯤 되어 이 도로 말미암아 적지 않은 소동이 있었으니\n\n24) 즉 데메드리오라 하는 어떤 은장색이 은으로 아데미의 신상 모형을 만들어 직공들에게 적지 않은 벌이를 하게 하더니	2) 내가 유다 지파 훌의 손자요 우리의 아들인 브살렐을 지명하여 부르고\n\n3) 하나님의 영을 그에게 충만하게 하여 지혜와 총명과 지식과 여러 가지 재주로\n\n4) 정교한 일을 연구하여 금과 은과 놋으로 만들게 하며	4) 미가가 그 은을 그의 어머니에게 도로 주었으므로 어머니가 그 은 이백을 가져다 은장색에게 주어 한 신상을 새기고 한 신상을 부어 만들었더니 그 신상이 미가의 집에 있더라	은○○이란 기구나 신상을 만드는 재주있는 사람이다. 훌륭한 은장색으로는 브사렐(출31:2~4)과 오홀리압(출31:6)이 있다.
209	고린도전서 9장 16절~18절	마태복음 24장 13절~14절	로마서 1장 17절	16) 내가 복음을 전할지라도 자랑할 것이 없음은 내가 부득불 할 일임이라 만일 복음을 전하지 아니하면 내게 화가 있을 것이로다\n\n17) 내가 내 자의로 이것을 행하면 상을 얻으려니와 내가 자의로 아니한다 할지라도 나는 사명을 받았노라\n\n18) 그런즉 내 상이 무엇이냐 내가 복음을 전할 때에 값없이 전하고 복음으로 말미암아 내게 있는 권리를 다 쓰지 아니하는 이것이로다	13) 그러나 끝까지 견디는 자는 구원을 얻으리라\n\n14) 이 천국 복음이 모든 민족에게 증언되기 위하여 온 세상에 전파되리니 그제야 끝이 오리라	17) 복음에는 하나님의 의가 나타나서 믿음으로 믿음에 이르게 하나니 기록된 바 오직 의인은 믿음으로 말미암아 살리라 함과 같으니라	○○의 뜻은 “기쁜 소식”이며, 예수 그리스도의 가르침, 또는 예수 그리스도에 의한 인간 구원의 길이다. ○○은 예수에 관한 하나님의 약속(롬1:2)이며, 하나님 아버지로부터 온 것(요17:7~8)이요, 사람의 뜻에 따라 된 것이 아니며(갈1:11), 새 언약(예레미야31:31~34, 히7:22, 히8:6~13, 히9:815, 히12:22~27))이다. 
191	역대상 2장 50절~52절	역대상 4장 1절~2절	역대상 2장 52절	50) 갈렙의 자손 곧 에브라다의 맏아들 훌의 아들은 이러하니 기럇여아림의 아버지 소발과\n\n51) 베들레헴의 아버지 살마와 벧가델의 아버지 하렙이라\n\n52) 기럇여아림의 아버지 소발의 자손은 하로에와 므누홋 사람의 절반이니	1) 유다의 아들들은 베레스와 헤스론과 갈미와 훌과 소발이라\n\n2) 소발의 아들 르아야는 야핫을 낳고 야핫은 아후매와 라핫을 낳았으니 이는 소라 사람의 종족이며	52) 기럇여아림의 아버지 소발의 자손은 하로에와 므누홋 사람의 절반이니	○○○는 유다 지파 소발의 자손 이름(대상2:52)이다. 르아야로도 표기(대상4:2)되었다. 힌트>이 문제는 양 쪽의 세로 두 문제를 먼저 풀면 답이 보인다.
192	시편 32편 5절~7절	시편 119편 113절~114절	시편 119편 114절	5) 내가 이르기를 내 허물을 여호와께 자복하리라 하고 주께 내 죄를 아뢰고 내 죄악을 숨기지 아니하였더니 곧 주께서 내 죄악을 사하셨나이다 （셀라）\n\n6) 이로 말미암아 모든 경건한 자는 주를 만날 기회를 얻어서 주께 기도할지라 진실로 홍수가 범람할지라도 그에게 미치지 못하리이다\n\n7) 주는 나의 은신처이오니 환난에서 나를 보호하시고 구원의 노래로 나를 두르시리이다 （셀라）	113) 내가 두 마음 품는 자들을 미워하고 주의 법을 사랑하나이다\n\n114) 주는 나의 은신처요 방패시라 내가 주의 말씀을 바라나이다	114) 주는 나의 은신처요 방패시라 내가 주의 말씀을 바라나이다	은○○의 뜻은 몸을 숨기는 곳이다. 하나님은 성도의 은○○이다(시32:7, 119:114). 인간은 하나님 앞에서 피할 은○○가 없다(시139:12).
193	사도행전 1장 17절~19절	마태복음 27장 7절~8절	사도행전 1장 19절	17) 이 사람은 본래 우리 수 가운데 참여하여 이 직무의 한 부분을 맡았던 자라\n\n18) （이 사람이 불의의 삯으로 밭을 사고 후에 몸이 곤두박질하여 배가 터져 창자가 다 흘러 나온지라\n\n19) 이 일이 예루살렘에 사는 모든 사람에게 알리어져 그들의 말로는 그 밭을 아겔다마라 하니 이는 피밭이라는 뜻이라）	7) 의논한 후 이것으로 토기장이의 밭을 사서 나그네의 묘지를 삼았으니\n\n8) 그러므로 오늘날까지 그 밭을 피밭이라 일컫느니라	19) 이 일이 예루살렘에 사는 모든 사람에게 알리어져 그들의 말로는 그 밭을 아겔다마라 하니 이는 피밭이라는 뜻이라）	○○○마란 “피밭”이란 뜻이다(행1:19, 마27:8), 성경에서 ○○○마는 메시야와 관련하여 예언하였고(슥11:12~13), 유다가 불의의 삯으로 산 밭(행1:18~19)이다. 본래는 토기장이의 밭이나 후에는 이방인의 묘지로 사용되었다(마27:6~8). 이곳에서 가롯유다가 자살하였다(마27:5, 행1:18~19).
194	역대하 11장 5절~7절	사무엘하 14장 8절~9절	아모스 1장 1절	5) 르호보암이 예루살렘에 살면서 유다 땅에 방비하는 성읍들을 건축하였으니\n\n6) 곧 베들레헴과 에담과 드고아와\n\n7) 벧술과 소고와 아둘람과	8) 왕이 여인에게 이르되 네 집으로 가라 내가 너를 위하여 명령을 내리리라 하는지라\n\n9) 드고아 여인이 왕께 아뢰되 내 주 왕이여 그 죄는 나와 내 아버지의 집으로 돌릴 것이니 왕과 왕위는 허물이 없으리이다	1) 유다 왕 웃시야의 시대 곧 이스라엘 왕 요아스의 아들 여로보암의 시대 지진 전 이년에 드고아 목자 중 아모스가 이스라엘에 대하여 이상으로 받은 말씀이라	성경에서 ○○○는 인명과 지명이 있다. 인명으로는 아스홀의 아들(대상2:24)이고, 르호보암이 요새화한 유다의 성읍(대하11:5~6)으로 아모스의 고향(암1:1)이며, 압살롬을 중재한 여인의 고향(삼하14:2~9)이다.
195	에스겔33장 30절~32절	전도서 12장 4절~5절	역대하 5장 13절	30) 인자야 네 민족이 담 곁에서와 집 문에서 너에 대하여 말하며 각각 그 형제와 더불어 말하여 이르기를 자, 가서 여호와께로부터 무슨 말씀이 나오는가 들어 보자 하고\n\n31) 백성이 모이는 것 같이 네게 나아오며 내 백성처럼 네 앞에 앉아서 네 말을 들으나 그대로 행하지 아니하니 이는 그 입으로는 사랑을 나타내어도 마음으로는 이익을 따름이라\n\n32) 그들은 네가 고운 음성으로 사랑의 노래를 하며 음악을 잘하는 자 같이 여겼나니 네 말을 듣고도 행하지 아니하거니와	4) 길거리 문들이 닫혀질 것이며 맷돌 소리가 적어질 것이며 새의 소리로 말미암아 일어날 것이며 음악하는 여자들은 다 쇠하여질 것이며\n\n5) 또한 그런 자들은 높은 곳을 두려워할 것이며 길에서는 놀랄 것이며 살구나무가 꽃이 필 것이며 메뚜기도 짐이 될 것이며 정욕이 그치리니 이는 사람이 자기의 영원한 집으로 돌아가고 조문객들이 거리로 왕래하게 됨이니라	13) 나팔 부는 자와 노래하는 자들이 일제히 소리를 내어 여호와를 찬송하며 감사하는데 나팔 불고 제금 치고 모든 악기를 울리며 소리를 높여 여호와를 찬송하여 이르되 선하시도다 그의 자비하심이 영원히 있도다 하매 그 때에 여호와의 전에 구름이 가득한지라	음○이란 소리에 의한 예술, 즉 박자, 가락, 음색, 화성 따위를 갖가지 형식으로 배합한 곡을 목소리나 악기로 연주하는 것이다. 성경에서 음○을 사용한 때는, 송별식(창31;27), 잔치(사5:12, 24:8~9, 암6:5), 결혼식(렘7:34), 장례식(삼하1:18, 대하35:26, 마9:18, 23), 전쟁시(수6:4~20), 승전식(출15:20~21), 왕의 즉위식(왕상1:39~40), 성전 봉헌식(대하5:11~13), 성벽 낙성식(느12:27~28) 등이다.
196	사도행전 1장 21절~23절	골로새서 4장 10절~11절	사도행전 18장 7절	21) 이러하므로 요한의 세례로부터 우리 가운데서 올려져 가신 날까지 주 예수께서 우리 가운데 출입하실 때에\n\n22) 항상 우리와 함께 다니던 사람 중에 하나를 세워 우리와 더불어 예수께서 부활하심을 증언할 사람이 되게 하여야 하리라 하거늘\n\n23) 그들이 두 사람을 내세우니 하나는 바사바라고도 하고 별명은 유스도라고 하는 요셉이요 하나는 맛디아라	10) 나와 함께 갇힌 아리스다고와 바나바의 생질 마가와 (이 마가에 대하여 너희가 명을 받았으매 그가 이르거든 영접하라）\n\n11) 유스도라 하는 예수도 너희에게 문안하느니라 그들은 할례파이나 이들만은 하나님의 나라를 위하여 함께 역사하는 자들이니 이런 사람들이 나의 위로가 되었느니라	7) 거기서 옮겨 하나님을 경외하는 디도 유스도라 하는 사람의 집에 들어가니 그 집은 회당 옆이라	성경에 ○○○는 세 사람이 나온다. 즉 가롯 유다를 대신하여 사도의 후보에 오른 요셉 바사바의 별명(행1:23)이며, 바울을 통하여 골로새 교회에 문안한 예수(그리스돡 아닌 다른 사람)의 별명(골4:11)으로, 고린도 교회의 한 신자(행18:7)로 나온다.
197	사사기 6장 11절~13절	사사기 6장 19절~20절	사사기 6장 24절	11) 여호와의 사자가 아비에셀 사람 요아스에게 속한 오브라에 이르러 상수리나무 아래에 앉으니라 마침 요아스의 아들 기드온이 미디안 사람에게 알리지 아니하려 하여 밀을 포도주 틀에서 타작하더니\n\n12) 여호와의 사자가 기드온에게 나타나 이르되 큰 용사여 여호와께서 너와 함께 계시도다 하매\n\n13) 기드온이 그에게 대답하되 오 나의 주여 여호와께서 우리와 함께 계시면 어찌하여 이 모든 일이 우리에게 일어났나이까 또 우리 조상들이 일찍이 우리에게 이르기를 여호와께서 우리를 애굽에서 올라오게 하신 것이 아니냐 한 그 모든 이적이 어디 있나이까 이제 여호와께서 우리를 버리사 미디안의 손에 우리를 넘겨 주셨나이다 하니	19) 기드온이 가서 염소 새끼 하나를 준비하고 가루 한 에바로 무교병을 만들고 고기를 소쿠리에 담고 국을 양푼에 담아 상수리나무 아래 그에게로 가져다가 드리매\n\n20) 하나님의 사자가 그에게 이르되 고기와 무교병을 가져다가 이 바위 위에 놓고 국을 부으라 하니 기드온이 그대로 하니라	24) 기드온이 여호와를 위하여 거기서 제단을 쌓고 그것을 여호와 살롬이라 하였더라 그것이 오늘까지 아비에셀 사람에게 속한 오브라에 있더라	○○○은 사사시대의 큰 용사(삿6:12)로서 므낫세 지파에 속한 아비에셀 사람 요아스의 아들(삿6:11)이다. 그의 인격은 겸손(삿6:15)하였고, 순종의 사람(삿6:27)이었으며, 계약이 뛰어났고(삿7:16~18), 하나님께 대한 충성(삿8:23)의 사람이었으나, 그의 허물(삿8:24~31)은 에봇을 만들었고, 아내가 많아 70명의 아들이 있었고, 첩의 소생 아비멜렉은 70인의 아들들을 죽였다(삿9:5).
198	열왕기상 15장 18절~20절	열왕기상 20장 9절~10절	예레미야 49장 27절	18) 아사가 여호와의 성전 곳간과 왕궁 곳간에 남은 은금을 모두 가져다가 그 신하의 손에 넘겨 다메섹에 거주하고 있는 아람의 왕 헤시온의 손자 다브림몬의 아들 벤하닷에게 보내며 이르되\n\n19) 나와 당신 사이에 약조가 있고 내 아버지와 당신의 아버지 사이에도 있었느니라 내가 당신에게 은금 예물을 보냈으니 와서 이스라엘의 왕 바아사와 세운 약조를 깨뜨려서 그가 나를 떠나게 하라 하매\n\n20) 벤하닷이 아사 왕의 말을 듣고 그의 군대 지휘관들을 보내 이스라엘 성읍들을 치되 이욘과 단과 아벨벧마아가와 긴네렛 온 땅과 납달리 온 땅을 쳤더니	9) 그러므로 왕이 벤하닷의 사신들에게 이르되 너희는 내 주 왕께 말하기를 왕이 처음에 보내 종에게 구하신 것은 내가 다 그대로 하려니와 이것은 내가 할 수 없나이다 하라 하니 사자들이 돌아가서 보고하니라\n\n10) 그 때에 벤하닷이 다시 그에게 사람을 보내어 이르되 사마리아의 부스러진 것이 나를 따르는 백성의 무리의 손에 채우기에 족할 것 같으면 신들이 내게 벌 위에 벌을 내림이 마땅하니라 하매	27) 내가 다메섹의 성벽에 불을 지르리니 벤하닷의 궁전이 불타리라	성경에서 ○○○은 아람 왕들로 1세, 2세, 3세를 찾아 볼 수 있다. 1세는 다브림몬의 아들로 다메섹에 거한 아람 왕(왕상15:18)로 유다 왕 아사와 동맹을 맺어 이스라엘 왕 바아사를 공격한(왕상15:1820) 왕이다. 2세는 그이 아들로서 32인의 왕들을 거느리고 사마리아을 에워싸고 이스라엘 왕 아합과 전쟁(왕상20:1~20)하였으나 패배(왕상20;26~34)하였다. 3세는 하사엘의 아들(왕하13;3)로 아버지가 정복한 이스라엘의 성읍을 빼앗겼다(왕하13;24~25).
199	누가복음 1장 51절~53절	고린도전서 4장 10절~11절	빌립보서 4장 12절	51) 그의 팔로 힘을 보이사 마음의 생각이 교만한 자들을 흩으셨고\n\n52) 권세 있는 자를 그 위에서 내리치셨으며 비천한 자를 높이셨고\n\n53) 주리는 자를 좋은 것으로 배불리셨으며 부자는 빈 손으로 보내셨도다	10) 우리는 그리스도 때문에 어리석으나 너희는 그리스도 안에서 지혜롭고 우리는 약하나 너희는 강하고 너희는 존귀하나 우리는 비천하여\n\n11) 바로 이 시각까지 우리가 주리고 목마르며 헐벗고 매맞으며 정처가 없고	12) 나는 비천에 처할 줄도 알고 풍부에 처할 줄도 알아 모든 일 곧 배부름과 배고픔과 풍부와 궁핍에도 처할 줄 아는 일체의 비결을 배웠노라	“○○하다”라는 표현은 지위나 신분이 낮고 천하다는 뜻이다. 또 천박하고 상스럽다는 뜻이기도 하나 하나님께서는 ○○한 자를 기억(시142:6)하시고, 위로(고전4:10)하시고, 높이(눅1:52)신다. 바울은 ○○에 처하는 것을 배웠다(빌4:12).
200	아모스 1장 1절~3절	아모스 7장 10절~11절	이사야 1장 1절	1) 유다 왕 웃시야의 시대 곧 이스라엘 왕 요아스의 아들 여로보암의 시대 지진 전 이년에 드고아 목자 중 아모스가 이스라엘에 대하여 이상으로 받은 말씀이라\n\n2) 그가 이르되 여호와께서 시온에서부터 부르짖으시며 예루살렘에서부터 소리를 내시리니 목자의 초장이 마르고 갈멜 산 꼭대기가 마르리로다\n\n3) 여호와께서 이와 같이 말씀하시되 다메섹의 서너 가지 죄로 말미암아 내가 그 벌을 돌이키지 아니하리니 이는 그들이 철 타작기로 타작하듯 길르앗을 압박하였음이라	10) 때에 벧엘의 제사장 아마샤가 이스라엘의 왕 여로보암에게 보내어 이르되 이스라엘 족속 중에 아모스가 왕을 모반하나니 그 모든 말을 이 땅이 견딜 수 없나이다\n\n11) 아모스가 말하기를 여로보암은 칼에 죽겠고 이스라엘은 반드시 사로잡혀 그 땅에서 떠나겠다 하나이다	1) 유다 왕 웃시야와 요담과 아하스와 히스기야 시대에 아모스의 아들 이사야가 유다와 예루살렘에 관하여 본 계시라	○○○는 인명으로 성경에는 두 사람이 등장한다. 한 사람은 예언자로 성경의 저자(암1:1)이며, 다른 한 사람은 이사야 선지자의 아버지(사1:1)이다. 예언자 ○○○는 유다 지방의 드고아 목자(암1:1)로서 이스라엘의 예언자로 부름 받았다. 그는 열국(다메섹, 가사, 두로, 에돔, 암몬, 모압, 유다, 이스라엘)에 대한 심판을 선언(암1:3~2:8)했다. 또한 그리스도의 족보에도 등장(눅3:25)한다.
188	사무엘상 15장 7절~9절	민수기 21장 5절~6절	사무엘상 15장 9절	7) 사울이 하윌라에서부터 애굽 앞 술에 이르기까지 아말렉 사람을 치고\n\n8) 아말렉 사람의 왕 아각을 사로잡고 칼날로 그의 모든 백성을 진멸하였으되\n\n9) 사울과 백성이 아각과 그의 양과 소의 가장 좋은 것 또는 기름진 것과 어린 양과 모든 좋은 것을 남기고 진멸하기를 즐겨 아니하고 가치 없고 하찮은 것은 진멸하니라	5) 백성이 하나님과 모세를 향하여 원망하되 어찌하여 우리를 애굽에서 인도해 내어 이 광야에서 죽게 하는가 이 곳에는 먹을 것도 없고 물도 없도다 우리 마음이 이 하찮은 음식을 싫어하노라 하매\n\n6) 여호와께서 불뱀들을 백성 중에 보내어 백성을 물게 하시므로 이스라엘 백성 중에 죽은 자가 많은지라	9) 사울과 백성이 아각과 그의 양과 소의 가장 좋은 것 또는 기름진 것과 어린 양과 모든 좋은 것을 남기고 진멸하기를 즐겨 아니하고 가치 없고 하찮은 것은 진멸하니라	“○○은”이란, “그다지 훌륭하지 않다, 혹은 대수롭지 않다. 중요하지 않다”라는 뜻이다. 성경에서 사울 왕은 아말렉과의 전쟁에서 모두 진멸하라는 하나님의 명령을 어기고 “○○은”것만 진멸하므로 범죄하였다.
202	에스겔 1장 1절~3절	에스겔 24장 22절~23절	에스겔 24장 24절	1) 서른째 해 넷째 달 초닷새에 내가 그발 강 가 사로잡힌 자 중에 있을 때에 하늘이 열리며 하나님의 모습이 내게 보이니\n\n2) 여호야긴 왕이 사로잡힌 지 오 년 그 달 초닷새라\n\n3) 갈대아 땅 그발 강 가에서 여호와의 말씀이 부시의 아들 제사장 나 에스겔에게 특별히 임하고 여호와의 권능이 내 위에 있으니라	22) 너희가 에스겔이 행한 바와 같이 행하여 입술을 가리지 아니하며 사람의 음식물을 먹지 아니하며\n\n23) 수건으로 머리를 동인 채, 발에 신을 신은 채로 두고 슬퍼하지도 아니하며 울지도 아니하되 죄악 중에 패망하여 피차 바라보고 탄식하리라	24) 이같이 에스겔이 너희에게 표징이 되리니 그가 행한 대로 너희가 다 행할지라 이 일이 이루어지면 내가 주 여호와인 줄을 너희가 알리라 하라 하셨느니라	○○○은 히브리 제사장으로 부시의 아들(겔1:3)이다. 그는 바벨론의 포로로 잡혀가서(겔1:2), 포로 5년에 그발 강가에서 소명을 받았다(겔1:3). 그는 22년간 예언 활동을 하였다. 그가 본 환상은 1) 하나님의 영광(겔1:4~28), 2) 가증한 일들(겔8:5~18), 3) 우상숭배자들에 대한 살육(겔9:6~10), 4) 마른 뼈가 가득한 골짜기(겔37:114), 5) 척량하는 장대를 가진 자(겔40:3~24), 5) 메시야 시대(겔10;149), 6) 생명의 강(겔47:112) 등이다.
203	사도행전 10장 44절~46절	디모데전서 5장 7절~8절	이사야 24장 16절	44) 베드로가 이 말을 할 때에 성령이 말씀 듣는 모든 사람에게 내려오시니\n\n45) 베드로와 함께 온 할례 받은 신자들이 이방인들에게도 성령 부어 주심으로 말미암아 놀라니\n\n46) 이는 방언을 말하며 하나님 높임을 들음이러라	7) 네가 또한 이것을 명하여 그들로 책망 받을 것이 없게 하라\n\n8) 누구든지 자기 친족 특히 자기 가족을 돌보지 아니하면 믿음을 배반한 자요 불신자보다 더 악한 자니라	16) 땅 끝에서부터 노래하는 소리가 우리에게 들리기를 의로우신 이에게 영광을 돌리세 하도다 그러나 나는 이르기를 나는 쇠잔하였고 나는 쇠잔하였으니 내게 화가 있도다 배신자들은 배신하고 배신자들이 크게 배신하였도다	○○는 믿음이 있는 자이다. 성경에는 ○○(행10:45)와 불○○(고전10:27, 딤전5:8), 배○○(사24:16) 등의 표현이 있다.
204	사무엘하 6장 3절~5절	역대하 29장 26절~27절	역대상 23장 5절	3) 그들이 하나님의 궤를 새 수레에 싣고 산에 있는 아비나답의 집에서 나오는데 아비나답의 아들 웃사와 아효가 그 새 수레를 모니라\n\n4) 그들이 산에 있는 아비나답의 집에서 하나님의 궤를 싣고 나올 때에 아효는 궤 앞에서 가고\n\n5) 다윗과 이스라엘 온 족속은 잣나무로 만든 여러 가지 악기와 수금과 비파와 소고와 양금과 제금으로 여호와 앞에서 연주하더라	26) 레위 사람은 다윗의 악기를 잡고 제사장은 나팔을 잡고 서매\n\n27) 히스기야가 명령하여 번제를 제단에 드릴새 번제 드리기를 시작하는 동시에 여호와의 시로 노래하고 나팔을 불며 이스라엘 왕 다윗의 악기를 울리고	5) 사천 명은 문지기요 사천 명은 그가 여호와께 찬송을 드리기 위하여 만든 악기로 찬송하는 자들이라	○○란, 음악을 연주하기 위해 쓰는 기구의 총칭이다. 성경에 나오는 ○○는 방울-벨(출39:25~26), 제금-심벌즈(스3:10, 대상25:1, 16:42), 첼출림(대상16:5, 시150:2), 양금-래들러 시스트럼(삼하6:5), 구리-청동제 징(고전13:1), 퉁소-플루우트, 파이프(시150:4, 창4:21), 저, 피리-클라리넷(삼상10:5, 사5:12, 마9:23), 양각나팔, 나팔-호른(수6:5, 대상25:5), 나팔-트람펫(출19:13, 호5:8), 나팔, 호각-쇼파르(대상15:28, 대하15:14, 호5:8), 소고(삼하6:5, 대상13:8, 시68:25), 수금-라이어(고전14:7, 계5:8), 삼현금-트리곤(단3:7,10,15), 경쇠-류트(삼상18:6), 비파, 양금-하프(왕상10:12, 단3:10,15), 생황-합주(단3:10, 15), 현악(시150:4) 등이다.
205	고린도후서 9장 5절~7절	잠언 11장 23절~24절	고린도후서 9장 7절	5) 그러므로 내가 이 형제들로 먼저 너희에게 가서 너희가 전에 약속한 연보를 미리 준비하게 하도록 권면하는 것이 필요한 줄 생각하였노니 이렇게 준비하여야 참 연보답고 억지가 아니니라\n\n6) 이것이 곧 적게 심는 자는 적게 거두고 많이 심는 자는 많이 거둔다 하는 말이로다\n\n7) 각각 그 마음에 정한 대로 할 것이요 인색함으로나 억지로 하지 말지니 하나님은 즐겨 내는 자를 사랑하시느니라	23) 의인의 소원은 오직 선하나 악인의 소망은 진노를 이루느니라\n\n24) 흩어 구제하여도 더욱 부하게 되는 일이 있나니 (인색)과도히 아껴도 가난하게 될 뿐이니라	7) 각각 그 마음에 정한 대로 할 것이요 인색함으로나 억지로 하지 말지니 하나님은 즐겨 내는 자를 사랑하시느니라	○○이란 재물을 아끼는 태도가 몹시 지나친 것을 말한다. 성경은 ○○함의 특징을 1) 양보의 미덕이 없다(창13:8~11). 2) 사치스런 생활을 영위함(암6:4~6). 3) 헌신을 비난함(요12:5~6). 4) 십일조를 보류함(말3:8). 5) 궁핍한 자를 압제함(슥7:10~12). 또한 ○○함에 대한 하나님의 징계는 1) 가난해짐(잠11:24~25, 전5:14). 2) 저주를 받음(잠11:26, 잠28:27, 학1:9~11). 3) 천국에 들어가기가 어려움(눅18;22~25) 등이다.
206	여호수아 8장 7절~9절	미가 7장 1절~2절	사사기 20장 29절	7) 너희는 매복한 곳에서 일어나 그 성읍을 점령하라 너희 하나님 여호와께서 그 성읍을 너희 손에 주시리라\n\n8) 너희가 그 성읍을 취하거든 그것을 불살라 여호와의 말씀대로 행하라 보라 내가 너희에게 명령하였느니라 하고\n\n9) 그들을 보내매 그들이 매복할 곳으로 가서 아이 서쪽 벧엘과 아이 사이에 매복하였고 여호수아는 그 밤에 백성 가운데에서 잤더라	1) 재앙이로다 나여 나는 여름 과일을 딴 후와 포도를 거둔 후 같아서 먹을 포도송이가 없으며 내 마음에 사모하는 처음 익은 무화과가 없도다\n\n2) 경건한 자가 세상에서 끊어졌고 정직한 자가 사람들 가운데 없도다 무리가 다 피를 흘리려고 매복하며 각기 그물로 형제를 잡으려 하고	29) 이스라엘이 기브아 주위에 군사를 매복하니라	○○은 상대편의 움직임이나 상태를 살피거나 불시에 공격하려고 일정한 곳에 숨어 있는 것이다. 성경에서 작전 및 전술로서 ○○한 사례는 많이 나온다. 즉 여호수아가 아이성을 함락시키기 위해 ○○한 것(수8:2~22)과 이스라엘 백성이 기브아에 ○○한 것(삿20:29~41). 다윗이 불레셋 사람을 치기 위하여 ○○한 것(삼하 5:23~25) 등이다. 
